VARIANT_ID,PRODUCT_LINK,PRODUCT_IMAGE_LINK,MODEL_IMAGE_LINK,PRODUCT_DESC_SE,PRODUCT_DESC_EN
30016030300,lindex.com/p/3001603-300/,https://i8.amplience.net/i/Lindex/3001603_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001603_300_PS_MF/?h=300,"Ribbad topp med båtringning, långa ärmar och volangkanter.","Ribbed top with boat neck, long sleeves and frill trims."
30069372521,lindex.com/p/3006937-2521/,https://i8.amplience.net/i/Lindex/3006937_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006937_2521_PS_MF/?h=300,"Byxa med hög midja i linneblandning med avsmalnande, croppade ben.","High-waisted trousers in linen blend with tapered, cropped legs."
30015930245,lindex.com/p/3001593-245/,https://i8.amplience.net/i/Lindex/3001593_245_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001593_245_PS_MF/?h=300,"Stilsäker och varm jacka i ullblandning med rak passform, klassisk krage och tryckknappsstängning framtill.","Stylish and warm wool blend jacket with a straight fit, featuring a classic collar and push button closure at the front."
30068810080,lindex.com/p/3006881-80/,https://i8.amplience.net/i/Lindex/3006881_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006881_80_PS_MF/?h=300,Vida byxor i texturerad trikå med normalhög midja.,"Wide, textured jersey trousers with a regular waist."
30042050791,lindex.com/p/3004205-791/,https://i8.amplience.net/i/Lindex/3004205_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004205_791_PS_MF/?h=300,Stilsäker midikjol i denim med rak passform och slits baktill.,Stylish midi skirt in denim with a straight fit and slit at the back.
30005671418,lindex.com/p/3000567-1418/,https://i8.amplience.net/i/Lindex/3000567_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000567_1418_PS_MF/?h=300,"Maxiklänning i spets med skulpterad fåll, korta ärmar och V-ringning.","Lace maxi dress with scalloped hem, short sleeves, and V-neckline detail."
30061607862,lindex.com/p/3006160-7862/,https://i8.amplience.net/i/Lindex/3006160_7862_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006160_7862_PS_MF/?h=300,Långärmad topp i mjuk viskos med draperad båtringning.,Long-sleeved top in soft viscose with a draped boat neck.
87329320791,lindex.com/p/8732932-791/,https://i8.amplience.net/i/Lindex/8732932_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8732932_791_PS_MF/?h=300,Handväska i denim med en ficka med dragkedja inuti.,Handbag in denim with a zip pocket inside.
30053347561,lindex.com/p/3005334-7561/,https://i8.amplience.net/i/Lindex/3005334_7561_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005334_7561_PS_MF/?h=300,"Vävd blus i bomull med korta puffärmar, volang i nederkant och spetsdetaljer.","Woven blouse in cotton with short puff sleeves, flounce at bottom hem and lace details."
30034970080,lindex.com/p/3003497-80/,https://i8.amplience.net/i/Lindex/3003497_80_PS_F/?h=300,,Varma handskar med en mjuk fleeceinsida som håller dig både varm och snygg.,Warm gloves with a soft fleece inside that keeps you both warm and stylish.
30013770245,lindex.com/p/3001377-245/,https://i8.amplience.net/i/Lindex/3001377_245_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001377_245_PS_MF/?h=300,Stickad cardigan i mjuk merinoull med rund halsringning och knappar framtill.,Knitted cardigan in soft merino wool with round neckline and buttons down the front.
30013830080,lindex.com/p/3001383-80/,https://i8.amplience.net/i/Lindex/3001383_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001383_80_PS_MF/?h=300,Kortärmad body i stretchig trikå med rund halsringning och tryckknappar i grenen.,Short-sleeved bodysuit in stretchy jersey with a round neckline and snap buttons at crotch.
81933300080,lindex.com/p/8193330-80/,https://i8.amplience.net/i/Lindex/8193330_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8193330_80_PS_MF/?h=300,Utsvängda jeans med hög midja i bomullsdenim med superstretch som håller formen. Jeansen har extra längd.,Flared high waist jeans in cotton denim with superstretch and high recovery. These jeans have extra long length.
81622930791,lindex.com/p/8162293-791/,https://i8.amplience.net/i/Lindex/8162293_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8162293_791_PS_MF/?h=300,Jeans med medelhög midja i bomullsdenim med stretch och raka ben.,Mid waist jeans in cotton denim with stretch and straight legs.
30035980080,lindex.com/p/3003598-80/,https://i8.amplience.net/i/Lindex/3003598_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003598_80_PS_MF/?h=300,"Byxor med rak passform, vida ben och en luddig textur över hela byxan.","Trousers with a straight fit, wide legs and a fuzzy texture allover."
30057410080,lindex.com/p/3005741-80/,https://i8.amplience.net/i/Lindex/3005741_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005741_80_PS_MF/?h=300,"Bekväma shorts i viskos- och linneblandning med normalhög, justerbar midja.","Comfortable shorts in viscose and linen blend with regular, adjustable waist."
30050410080,lindex.com/p/3005041-80/,https://i8.amplience.net/i/Lindex/3005041_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005041_80_PS_MF/?h=300,Stilsäkra byxor med avsmalnande passform och resårmidja med dragsko.,Stylish trousers with a tapered fit and an elastic waist with drawstring.
30068770080,lindex.com/p/3006877-80/,https://i8.amplience.net/i/Lindex/3006877_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006877_80_PS_MF/?h=300,Supermjuk maxikjol i viskos med resårmidja.,Super soft maxi skirt in viscose with a elastic waistband.
30075026724,lindex.com/p/3007502-6724/,https://i8.amplience.net/i/Lindex/3007502_6724_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007502_6724_PS_MF/?h=300,Böljande maxiklänning med vida ärmar och en avslappnad silhuett.,Flowy maxi dress with wide sleeves and a relaxed silhouette.
30067965461,lindex.com/p/3006796-5461/,https://i8.amplience.net/i/Lindex/3006796_5461_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006796_5461_PS_MF/?h=300,"Randig topp i bomull med avslappnad passform, båtringning och vida trekvartsärmar.","Striped top in cotton with relaxed fit, boat neck and wide three-quarter sleeves."
30052592521,lindex.com/p/3005259-2521/,https://i8.amplience.net/i/Lindex/3005259_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005259_2521_PS_MF/?h=300,Finstickad cardigan med guldfärgade knappar.,Fine-knitted cardigan with gold coloured buttons.
30087561230,lindex.com/p/3008756-1230/,https://i8.amplience.net/i/Lindex/3008756_1230_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3008756_1230_PS_MF/?h=300,"Tröja med dragkedja framtill, avslappnad passform och ribbade muddar.",Zip-front jumper with a relaxed fit and ribbed trim.
30000388596,lindex.com/p/3000038-8596/,https://i8.amplience.net/i/Lindex/3000038_8596_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000038_8596_PS_MF/?h=300,Stilren maxikjol i satin med en gömd resårmidja.,Sleek maxi skirt in satin with a concealed elastic waist.
30063610150,lindex.com/p/3006361-150/,https://i8.amplience.net/i/Lindex/3006361_150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006361_150_PS_MF/?h=300,"Mjuk trikåtopp med rynkad sidsöm, avslappnad passform och rund halsringning.","Soft jersey top with a gathered side seam, relaxed fit and round neckline."
30002365806,lindex.com/p/3000236-5806/,https://i8.amplience.net/i/Lindex/3000236_5806_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000236_5806_PS_MF/?h=300,Mjuka byxor i bomull med en rak passform och en hög midja.,Soft trousers in cotton with a straight fit and a high waist.
30040597929,lindex.com/p/3004059-7929/,https://i8.amplience.net/i/Lindex/3004059_7929_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004059_7929_PS_MF/?h=300,Finstickad kofta i omlottmodell med rak passform och ribbade muddar.,"Fine-knit cardigan in a wrap design, with a straight fit and ribbed cuffs."
30057377362,lindex.com/p/3005737-7362/,https://i8.amplience.net/i/Lindex/3005737_7362_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005737_7362_PS_MF/?h=300,"Oversized, krinklad skjorta med krage, knappstängning fram och trekvartsärmar.","Oversized, crinkled shirt with a collar, front button closure, and three-quarter sleeves."
30037530080,lindex.com/p/3003753-80/,https://i8.amplience.net/i/Lindex/3003753_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003753_80_PS_MF/?h=300,Denna vävda jacka har en klassisk dragkedja framtill och en rund halsringning. Den avslappnade silhuetten och de elastiska muddarna ger en bekväm passform.,This woven jacket features a classic zip-up front with a crew neckline. The relaxed silhouette and elasticated cuffs offer a comfortable fit.
30027172521,lindex.com/p/3002717-2521/,https://i8.amplience.net/i/Lindex/3002717_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002717_2521_PS_MF/?h=300,"Stickad bomberjacka med knappar framtill, två framfickor och ribbade muddar i ärmsluten.","Knitted bomber jacket with buttons down the front, two front pockets and ribbed cuffs."
30008540080,lindex.com/p/3000854-80/,https://i8.amplience.net/i/Lindex/3000854_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000854_80_PS_MF/?h=300,"Linne i vävd linneblanding med smala axelband, smock i ryggen och en utsvängd peplumsilhuett.","Linen blend camisole with slim shoulder straps, smocked back, and a flared peplum silhouette."
30046111418,lindex.com/p/3004611-1418/,https://i8.amplience.net/i/Lindex/3004611_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004611_1418_PS_MF/?h=300,"T-shirt i mjuk bomull med en boxig, oversized passform.","T-shirt in soft cotton with an boxy, oversized fit."
30032030080,lindex.com/p/3003203-80/,https://i8.amplience.net/i/Lindex/3003203_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003203_80_PS_MF/?h=300,Byxa i mjuk jersey med utsvängd silhuett och vikbar midja.,Soft jersey trousers with a flared silhouette and foldable waist.
30028907862,lindex.com/p/3002890-7862/,https://i8.amplience.net/i/Lindex/3002890_7862_PS_F/?h=300,,Mjuk scarf med ett heltäckande randigt mönster.,Soft scarf with an allover striped pattern.
30036490175,lindex.com/p/3003649-175/,https://i8.amplience.net/i/Lindex/3003649_175_PS_F/?h=300,,"Mjuk, finstickad halsduk med små fransar.","Soft, fine-knitted scarf with fringed edges."
30078999614,lindex.com/p/3007899-9614/,https://i8.amplience.net/i/Lindex/3007899_9614_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007899_9614_PS_MF/?h=300,Shorts i viskosblandning med normalhög resårmidja och avslappnad passform.,"Shorts in viscose blend with regular, elastic waist and relaxed fit."
30021040080,lindex.com/p/3002104-80/,https://i8.amplience.net/i/Lindex/3002104_80_PS_F/?h=300,,Hårklämma i plast.,Plastic hair grips.
30051033766,lindex.com/p/3005103-3766/,https://i8.amplience.net/i/Lindex/3005103_3766_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005103_3766_PS_MF/?h=300,Stilsäker kappa med oversize passform.,Stylish coat with oversized fit.
30044800822,lindex.com/p/3004480-822/,https://i8.amplience.net/i/Lindex/3004480_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004480_822_PS_MF/?h=300,"Jeans med medelhög midja i bomullsdenim med stretch och utsvängda, croppade ben.","Mid waist jeans in cotton denim with stretch and flared, cropped legs."
30061527862,lindex.com/p/3006152-7862/,https://i8.amplience.net/i/Lindex/3006152_7862_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006152_7862_PS_MF/?h=300,"Texturerad jerseyskjorta med smal passform, slitsar och långa ärmar med manschetter.","Textured jersey shirt with narrow fit, featuring slits and long sleeves with cuffs."
30031810822,lindex.com/p/3003181-822/,https://i8.amplience.net/i/Lindex/3003181_822_PS_F/?h=300,,Jeans med medelhög midja i bomullsdenim med stretch och smala ben.,Mid waist jeans in cotton denim with stretch and slim legs.
30027454939,lindex.com/p/3002745-4939/,https://i8.amplience.net/i/Lindex/3002745_4939_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002745_4939_PS_MF/?h=300,"Långärmad topp i mjuk, skir trikå med rund halsringning och vågig nederkant.","Long-sleeved top in soft, sheer jersey with a round neckline and wavy hem."
79329808704,lindex.com/p/7932980-8704/,https://i8.amplience.net/i/Lindex/7932980_8704_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7932980_8704_PS_MF/?h=300,Finstickad topp med rund halsringning och korta ärmar.,Fine-knitted top with round neckline and short sleeves.
30071060300,lindex.com/p/3007106-300/,https://i8.amplience.net/i/Lindex/3007106_300_PS_F/?h=300,,Stilsäkra blomörhängen i metall.,Stylish flower earrings in metal.
30000830080,lindex.com/p/3000083-80/,https://i8.amplience.net/i/Lindex/3000083_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000083_80_PS_MF/?h=300,"Finstickad, stilsäker tröja med långa ärmar.","Fine-knit, stylish jumper with long sleeves."
30033681480,lindex.com/p/3003368-1480/,https://i8.amplience.net/i/Lindex/3003368_1480_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003368_1480_PS_MF/?h=300,"Mysig stickad cardigan med avslappnad passform, kabelstickade detaljer och knappar framtill.","Cosy knitted cardigan with a relaxed fit, featuring cable knit details and buttons down the front."
30073490800,lindex.com/p/3007349-800/,https://i8.amplience.net/i/Lindex/3007349_800_PS_F/?h=300,,Elastiskt armband med pärlor och metallspänne.,Elastic bracelet with a beads and metal buckle.
30057412023,lindex.com/p/3005741-2023/,https://i8.amplience.net/i/Lindex/3005741_2023_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005741_2023_PS_MF/?h=300,"Bekväma shorts i viskos- och linneblandning med normalhög, justerbar midja.","Comfortable shorts in viscose and linen blend with regular, adjustable waist."
30020541753,lindex.com/p/3002054-1753/,https://i8.amplience.net/i/Lindex/3002054_1753_PS_F/?h=300,,"Praktisk, stilsäker shoppingväska med vida axelband.","Practical, stylish shopping bag with wide shoulder straps."
30062115915,lindex.com/p/3006211-5915/,https://i8.amplience.net/i/Lindex/3006211_5915_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006211_5915_PS_MF/?h=300,Shorts i bäckebölja med resårmidja och sidofickor.,Shorts in seersucker with elastic waist and side pockets.
30028777515,lindex.com/p/3002877-7515/,https://i8.amplience.net/i/Lindex/3002877_7515_PS_F/?h=300,,Mjuk och mysig halsduk med långa fransar.,Soft and cosy scarf with long fringes.
30045390790,lindex.com/p/3004539-790/,https://i8.amplience.net/i/Lindex/3004539_790_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004539_790_PS_MF/?h=300,Jeans med medelhög midja i bomullsdenim med stretch och smala ben.,Mid waist jeans in cotton denim with stretch and slim legs.
30031450070,lindex.com/p/3003145-70/,https://i8.amplience.net/i/Lindex/3003145_70_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003145_70_PS_MF/?h=300,Baslinne i mjuk och stretchig bomull med figurnära passform.,Basic tank top in soft and stretchy cotton with figure fit.
30066977403,lindex.com/p/3006697-7403/,https://i8.amplience.net/i/Lindex/3006697_7403_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006697_7403_PS_MF/?h=300,Midiklänning i krinklad bomull med utsvängd silhuett.,Midi dress in crinkled cotton with a flared silhouette.
30050568668,lindex.com/p/3005056-8668/,https://i8.amplience.net/i/Lindex/3005056_8668_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005056_8668_PS_MF/?h=300,Stilsäker basebolljacka med avslappnad passform.,Stylish baseball jacket with a relaxed fit.
83626820080,lindex.com/p/8362682-80/,https://i8.amplience.net/i/Lindex/8362682_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8362682_80_PS_MF/?h=300,Långärmad topp i merinoull som du kan använda som baslager under kyliga dagar. PREMIUM QUALITY. Det här är ett Premium Quality-plagg gjort i merinoull. Merinoull är ett mjukt och lätt material som håller dig varm och som är gjort för att älskas under lång tid. Om du tar hand om din merinoull får du ett tidlöst plagg som du kan bära om och om igen.,"Long sleeve top in merino wool to use as a base layer on chilly days. PREMIUM QUALITY. This is a Premium Quality piece, made from pure merino wool. Merino wool is a soft and lightweight material that keeps you warm and is made to be loved for a long time. Care for your merino wool, and you got yourself a timeless piece to wear again and again."
30066561180,lindex.com/p/3006656-1180/,https://i8.amplience.net/i/Lindex/3006656_1180_PS_F/?h=300,,Stilsäker hårklämma med slimmad design och plastbubblor över hela.,Stylish hair grip with a slim design and plastic bubbles allover.
30040361449,lindex.com/p/3004036-1449/,https://i8.amplience.net/i/Lindex/3004036_1449_PS_F/?h=300,,Stilsäkert skärp i läderimitation med leopardmönster och runt metallspänne.,Stylish belt in imitation leather with a leopard pattern and a round metal buckle.
78993320080,lindex.com/p/7899332-80/,https://i8.amplience.net/i/Lindex/7899332_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7899332_80_PS_MF/?h=300,"Byxor i vår passform POLLY med hög midja och raka, croppade ben med veck.","Slacks in our fit POLLY with a high waist and straight, cropped legs with pleats."
30058216665,lindex.com/p/3005821-6665/,https://i8.amplience.net/i/Lindex/3005821_6665_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005821_6665_PS_MF/?h=300,"Linne i ribbad, stretchig bomull med en figurnära passform.","Tank top in ribbed, stretchy cotton with a figure fit."
